Poster,Pre-Comment,Comment,Label
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question",,Làm được nhé. Với điều kiện con server có 2 IP chứ làm gì có chuyện 1 ip có 2 service cùng dùng chung port đc,1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question","['Làm được nhé. Với điều kiện con server có 2 IP chứ làm gì có chuyện 1 ip có 2 service cùng dùng chung port đc', 'Lê Việt Đan không đúng nhé. Bản chất nginx có thể làm reverse proxy để có thể chạy nhiều application trên một port duy nhất. Trong trường hợp đó, nó sẽ là load balancer để điều hướng request tới “internal port”. Cũng là lí do vì sao có “shared hosting”, khi mà các web hosting provider sẽ host cả trăm, cả nghìn cái web trên một con vps duy nhất 🙂', 'Lê Việt Đan không đúng nhé. Bản chất nginx có thể làm reverse proxy để có thể chạy nhiều application trên một port duy nhất. Trong trường hợp đó, nó sẽ là load balancer để điều hướng request tới “internal port”. Cũng là lí do vì sao có “shared hosting”, khi mà các web hosting provider sẽ host cả trăm, cả nghìn cái web trên một con vps duy nhất 🙂', 'Nguyễn Anh Nhân Đọc yêu cầu của topic, cùng chạy port 80 trên 1 public/privare IP.\nChứ mấy dòng proxypass đấy apache, nginx, litespeed cái nào chẳng làm đc.\nĐến HA mục đích nó cũng làm rProxy r đấy']","Lê Việt Đan không đúng nhé. Bản chất nginx có thể làm reverse proxy để có thể chạy nhiều application trên một port duy nhất. Trong trường hợp đó, nó sẽ là load balancer để điều hướng request tới “internal port”. Cũng là lí do vì sao có “shared hosting”, khi mà các web hosting provider sẽ host cả trăm, cả nghìn cái web trên một con vps duy nhất 🙂",1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question","['Làm được nhé. Với điều kiện con server có 2 IP chứ làm gì có chuyện 1 ip có 2 service cùng dùng chung port đc', 'Lê Việt Đan không đúng nhé. Bản chất nginx có thể làm reverse proxy để có thể chạy nhiều application trên một port duy nhất. Trong trường hợp đó, nó sẽ là load balancer để điều hướng request tới “internal port”. Cũng là lí do vì sao có “shared hosting”, khi mà các web hosting provider sẽ host cả trăm, cả nghìn cái web trên một con vps duy nhất 🙂', 'Lê Việt Đan không đúng nhé. Bản chất nginx có thể làm reverse proxy để có thể chạy nhiều application trên một port duy nhất. Trong trường hợp đó, nó sẽ là load balancer để điều hướng request tới “internal port”. Cũng là lí do vì sao có “shared hosting”, khi mà các web hosting provider sẽ host cả trăm, cả nghìn cái web trên một con vps duy nhất 🙂', 'Nguyễn Anh Nhân Đọc yêu cầu của topic, cùng chạy port 80 trên 1 public/privare IP.\nChứ mấy dòng proxypass đấy apache, nginx, litespeed cái nào chẳng làm đc.\nĐến HA mục đích nó cũng làm rProxy r đấy']","Nguyễn Anh Nhân Đọc yêu cầu của topic, cùng chạy port 80 trên 1 public/privare IP.
Chứ mấy dòng proxypass đấy apache, nginx, litespeed cái nào chẳng làm đc.
Đến HA mục đích nó cũng làm rProxy r đấy",1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question","['Làm được nhé. Với điều kiện con server có 2 IP chứ làm gì có chuyện 1 ip có 2 service cùng dùng chung port đc', 'Lê Việt Đan không đúng nhé. Bản chất nginx có thể làm reverse proxy để có thể chạy nhiều application trên một port duy nhất. Trong trường hợp đó, nó sẽ là load balancer để điều hướng request tới “internal port”. Cũng là lí do vì sao có “shared hosting”, khi mà các web hosting provider sẽ host cả trăm, cả nghìn cái web trên một con vps duy nhất 🙂', 'Lê Việt Đan không đúng nhé. Bản chất nginx có thể làm reverse proxy để có thể chạy nhiều application trên một port duy nhất. Trong trường hợp đó, nó sẽ là load balancer để điều hướng request tới “internal port”. Cũng là lí do vì sao có “shared hosting”, khi mà các web hosting provider sẽ host cả trăm, cả nghìn cái web trên một con vps duy nhất 🙂', 'Nguyễn Anh Nhân Đọc yêu cầu của topic, cùng chạy port 80 trên 1 public/privare IP.\nChứ mấy dòng proxypass đấy apache, nginx, litespeed cái nào chẳng làm đc.\nĐến HA mục đích nó cũng làm rProxy r đấy']","Nguyễn Anh Nhân Còn cái vụ sharehost thì gọi là Namebased VirtualHost. Chứ chẳng ai chơi rProxy lui kiểu này đâu.
Có chăng nó dựng Proxy lên làm ssl termination hay cache proxy cho app phía sau",1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question",,"Cảm ơn a e nhé, do trước không biết keyword, nên chỉ dùng đến Haproxy, dẫn đến phát sinh việc phải sử dụng 1 con server vừa chạy nhiều website, vừa làm cổng proxy cho bên website khác nên mới gặp vướng mắc trên.
Hiện mình đã sử dụng Nginx để tạo thêm reverse proxy cho hệ website ngoài, còn đống website cũ đang chạy trên server vẫn hoạt động bình thường rồi. 😅",1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question",,"Bản chất của haproxy là có thể làm loadbalancer. Bạn nhường port 80 cho haproxy, nginx cho lắng nghe ở 1 port xxx khác nhưng ko pub ngoài firewall.
Ở file cfg của haproxy, dùng httpchk check nếu host là domain A thì móc vào backend port xxx.

Nếu thấy phức tạp thì cho haproxy xài port khác cho rồi, đỡ đau đầu.",1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question",,"phải chuyển port của 1 trong 2 thằng đi chỗ khác, rồi từ Nginx bên ngoài trỏ từ domain (mỗi thằng phải 1 domain, có thể sài subdomain cho tiện) vào đúng port internal. Thường mình sài Nginx Proxy Manager làm mấy cái này cho khoẻ, nói chung muốn chạy mấy cái service trên 1 server chả được, phần cứng chịu nổi ko thôi",1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question","['phải chuyển port của 1 trong 2 thằng đi chỗ khác, rồi từ Nginx bên ngoài trỏ từ domain (mỗi thằng phải 1 domain, có thể sài subdomain cho tiện) vào đúng port internal. Thường mình sài Nginx Proxy Manager làm mấy cái này cho khoẻ, nói chung muốn chạy mấy cái service trên 1 server chả được, phần cứng chịu nổi ko thôi']",Quoc Anh 🌚 bạn nói dì gị?,1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question",,"chạy được nhiều domain trên một ip mình từ đùng xampp để làm điều này trên win
mình nghĩ cách làm cũng giống nhau cả",1
"Liệu có cách nào vừa chạy Nginx port 80 để chạy domain A, đồng thời vừa setup Haproxy port 80 chạy cho domain B trên cùng 1 server không nhỉ?
Giờ cứ vào domain B là chuyển luôn về domain A.
Có cao thủ nào chuyên về server chỉ giúp với, đọc các loại tài liệu mãi mà không ăn thua, chả nhẽ buộc phải mua 1 con server khác chỉ để chạy Haproxy. 😔
#j2team_ask #j2team_question","['chạy được nhiều domain trên một ip mình từ đùng xampp để làm điều này trên win\nmình nghĩ cách làm cũng giống nhau cả', 'Phạm Thành Nam vụ đó là vhost rồi, chứ ko phải cái này']","Phạm Thành Nam vụ đó là vhost rồi, chứ ko phải cái này",1
