Poster,Pre-Comment,Comment,Label
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,Thương vong chắc ww3 😢,1
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news","['Thương vong chắc ww3 😢', 'Bảo Phạm k thiệt hại về người nha b chỉ bay mất 1 toà nhà 😆😆']",Bảo Phạm k thiệt hại về người nha b chỉ bay mất 1 toà nhà 😆😆,1
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news","['Thương vong chắc ww3 😢', 'Bảo Phạm k thiệt hại về người nha b chỉ bay mất 1 toà nhà 😆😆']","Bảo Phạm 2 thằng này nó bắn nhau suốt, chắc là lấy cớ để dằn mặt nhau thôi",1
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,"Không biết nên vui hay nên cười nữa, lạy",1
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,Lỗi kĩ thuật nên mới bay không có chuẩn xác,1
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,"Nhấn thử xem có hoạt động không
Ai ngờ phóng bình thường 🐧",1
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,"các viễn tưởng làm thế, giá xăng x3 nữa lại mệt🥲",0
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,Ông nào fixbug trên con product đấy,0
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,Nước đi này có đi lại được không ?,1
"Đồng ViệnJ2TEAM Community
12 tháng 3 lúc 16:59 ·
Ngày 11/3, Ấn Độ tuyên bố nước này đã vô tình bắn một tên lửa vào Pakistan do ""trục trặc kỹ thuật"" trong quá trình bảo dưỡng định kỳ.
Tuyên bố nêu rõ: ""Vào ngày 9/3/2022, trong quá trình bảo dưỡng định kỳ đã xảy ra trục trặc kỹ thuật dẫn đến việc bắn nhầm một tên lửa. Được biết, tên lửa này đã rơi xuống một khu vực của Pakistan. Mặc dù vụ việc xảy ra là điều rất đáng tiếc, song cũng may là không có người nào bị thương vong"".
#j2team_news",,Bắn bay nhầm qua nga mới hay,1
