Poster,Pre-Comment,Comment,Label
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,Filter thì OISD vẫn ok hơn,1
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,thank bác,1
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,"Thank bác, e tra gg tìm mãi k thấy",1
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,Có bác nào dùng adblock bị looux youtube k ạ,0
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,Dùng ads away có chặn đc qc trên youtube k nhở đamg dùng vanced root r,1
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,Nguyễn Minh Quân,0
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,sử dụng ntn v mọi ng ơi,1
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,"https://abpvn.com/android/abpvn.txt

https://raw.githubusercontent.com/jerryn70/GoodbyeAds/master/Hosts/GoodbyeAds.txt

Dùng 2 thằng này là đủ, ublock origin, adaway, adguard đều dùng ổn hết",1
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,Chia sẽ rất hữu ích thanks bác,1
"Long Lee đã chia sẻ một liên kết với nhóm: J2TEAM Community.
2 tháng 2 lúc 11:28 ·
Dùng AdGuard, AdBlock hay bất cứ trình chặn quảng cáo nào thì cũng không thể thiếu những bộ lọc quảng cáo tốt (filter). Thường thì những filter mặc định chỉ là cơ bản, nên nếu muốn chặn quảng cáo thực sự hiệu quả thì hầu hết ai cũng sẽ phải thêm vào một vài filter tuỳ chỉnh.
Bạn cũng có thể sử dụng địa chỉ DNS để chặn quảng cáo ngay từ khi phân giải tên miền, nghĩa là khi bạn truy cập vào 1 trang web thì thông tin sẽ được gửi qua DNS server và nó sẽ dựa vào danh sách bộ lọc để phân tích và block những link có quảng cáo. Cách này cũng sẽ làm giảm lưu lượng data các bạn sử dụng và giúp bạn load web nhanh hơn.
Sau khi đã thử qua nhiều bộ lọc quảng cáo khác nhau thì mình muốn chia sẻ cho các bạn một filter mà mình cảm thấy ok nhất. Bạn sẽ có thể chặn hết các link quảng cáo, malware hay phishing một cách triệt để bằng extension AdGuard AdBlocker cùng với filter tùy chỉnh của iBlockAds.
👉 Link tải tiện ích AdGuard AdBlocker: https://adguard.com/.../adguard-browser.../overview.html
👉 Link lấy filter chặn quảng cáo: https://iblockads.net/
#j2team_share
IBLOCKADS.NET
iBlockAds - DNS chặn quảng cáo miễn phí
iBlockAds - DNS chặn quảng cáo miễn phí cho mọi thiết bị",,Có link tải trên opera gx không ạ :( em thấy chorme store nó không mở được trên opera :(,1
