Poster,Pre-Comment,Comment,Label
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion",,"biết là hay đó , nhưng mình thấy mấy ai tự dưng bị mất tiền đâu ta, toàn bị lừa",1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion",,Hên quá. Mình không có tiền trong bank nên không sợ bị lừa 😤,1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion",['Hên quá. Mình không có tiền trong bank nên không sợ bị lừa 😤'],Minh Nhí tiền gửi nhà ngoại hết rồi 😂😂,1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion",,Sacombank ae đánh giá gì không.,1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion","['Sacombank ae đánh giá gì không.', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Đúng rồi, ngân hàng thấy cũng ổn áp. Chỉ là dk tài khoản vàng trừ 40k rồi mà vẫn tính các phí chuyển khoản đâm ra ghét. Còn nữa là tui có một thẻ in hình, chỉ có thể nạp tiền tại quầy, và tui chuyển 100k vào thẻ đó bằng app đến h 100k đó không biết ở đâu, nên bỏ luôn .']","Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết",1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion","['Sacombank ae đánh giá gì không.', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Đúng rồi, ngân hàng thấy cũng ổn áp. Chỉ là dk tài khoản vàng trừ 40k rồi mà vẫn tính các phí chuyển khoản đâm ra ghét. Còn nữa là tui có một thẻ in hình, chỉ có thể nạp tiền tại quầy, và tui chuyển 100k vào thẻ đó bằng app đến h 100k đó không biết ở đâu, nên bỏ luôn .']",Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k,1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion","['Sacombank ae đánh giá gì không.', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Đúng rồi, ngân hàng thấy cũng ổn áp. Chỉ là dk tài khoản vàng trừ 40k rồi mà vẫn tính các phí chuyển khoản đâm ra ghét. Còn nữa là tui có một thẻ in hình, chỉ có thể nạp tiền tại quầy, và tui chuyển 100k vào thẻ đó bằng app đến h 100k đó không biết ở đâu, nên bỏ luôn .']",Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn,1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion","['Sacombank ae đánh giá gì không.', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Đúng rồi, ngân hàng thấy cũng ổn áp. Chỉ là dk tài khoản vàng trừ 40k rồi mà vẫn tính các phí chuyển khoản đâm ra ghét. Còn nữa là tui có một thẻ in hình, chỉ có thể nạp tiền tại quầy, và tui chuyển 100k vào thẻ đó bằng app đến h 100k đó không biết ở đâu, nên bỏ luôn .']","Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi",1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion","['Sacombank ae đánh giá gì không.', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Đúng rồi, ngân hàng thấy cũng ổn áp. Chỉ là dk tài khoản vàng trừ 40k rồi mà vẫn tính các phí chuyển khoản đâm ra ghét. Còn nữa là tui có một thẻ in hình, chỉ có thể nạp tiền tại quầy, và tui chuyển 100k vào thẻ đó bằng app đến h 100k đó không biết ở đâu, nên bỏ luôn .']","Phạm Văn Luân Đúng rồi, ngân hàng thấy cũng ổn áp. Chỉ là dk tài khoản vàng trừ 40k rồi mà vẫn tính các phí chuyển khoản đâm ra ghét. Còn nữa là tui có một thẻ in hình, chỉ có thể nạp tiền tại quầy, và tui chuyển 100k vào thẻ đó bằng app đến h 100k đó không biết ở đâu, nên bỏ luôn .",1
"DH BTJ2TEAM Community
Hôm qua lúc 09:24 ·
1/ Gần đây mình đọc thấy bài post về tài khoản ngân hàng bị hack. Mở tài khoản ở bank local hay overseas nào cũng có trường hợp này.
Để tránh rủi ro bị hack, mn nên mở 3 tài khoản ở 3 ngân hàng khác nhau (hiện nay nhiều bank free các thể loại phí) :
- Tài khoản A: chuyên dùng để nhận lương, và để tiền chính ở đây. Tài khoản này tuyệt đối không làm thẻ, không mua đồ trên mạng và không link với bất cứ ứng dụng nào. Mỗi tháng ck qua tài khoản B một số tiền nào đó.
- Tài khoản B: tài khoản này mới làm thẻ, mua đồ trên mạng, link với các ứng dụng... Thẻ thì các bạn thuộc 3 số sau thẻ và cào xoá nó đi.
-Tài khoản C: chỉ để cho mục đích mua bán nhà, giao dịch số tiền lớn (nếu có) và ra quầy làm lệnh giấy.
2/ Mình không xài thẻ tín dụng mặc dù là banker 🙂
+ Thẻ tín dụng mua đồ trên mạng, rồi quẹt thẻ thì khả năng bị hack không là hiếm; một hạn mức tín dụng, nếu chẳng may bị hack tự nhiên mình mắc nợ số tiền đó.
+ Hiện nay nhiều thẻ debit visa/master card có rất nhiều chương trình khuyến mãi hoặc cash back -> nên dùng thẻ này mua đồ vẫn được.
+ Và vì mình chỉ mua đồ trong số tiền thực sự có được.
#j2team_discussion","['Sacombank ae đánh giá gì không.', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Em xài sacom 5 năm r đây bác ổn áp lắm, k có phí gì hết', 'Đoàn Ngọc Thưởng Còn tui mỗi tháng bị trừ 40k', 'Nguoime Laotu tui xài cái thẻ hình như Student từ thời sv tới h hết sv luôn á k mất đồng phí nào luôn', 'Nguoime Laotu mình trước cũng mất, nhưng duy trì số dư h thì bỏ trừ phí rồi', 'Phạm Văn Luân Đúng rồi, ngân hàng thấy cũng ổn áp. Chỉ là dk tài khoản vàng trừ 40k rồi mà vẫn tính các phí chuyển khoản đâm ra ghét. Còn nữa là tui có một thẻ in hình, chỉ có thể nạp tiền tại quầy, và tui chuyển 100k vào thẻ đó bằng app đến h 100k đó không biết ở đâu, nên bỏ luôn .']",Phạm Văn Luân 55 ngày miễn lãi,1
