Poster,Pre-Comment,Comment,Label
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share",,Cụ Nam Cao sao lại thấy giống chú XB thế nhỉ :'(,1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share","[""Cụ Nam Cao sao lại thấy giống chú XB thế nhỉ :'("", 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Justin Nguyễn thế có thấy cụ Nguyễn Huy Tưởng giống chú Công Lý không? 😂']","Các bác đừng đọc lái lại 3 từ đầu nhé 😅
Oan uổng cho em lắm 😌
Nhất là các bác tên Nam 🤣",1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share","[""Cụ Nam Cao sao lại thấy giống chú XB thế nhỉ :'("", 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Justin Nguyễn thế có thấy cụ Nguyễn Huy Tưởng giống chú Công Lý không? 😂']",Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v,1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share","[""Cụ Nam Cao sao lại thấy giống chú XB thế nhỉ :'("", 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Justin Nguyễn thế có thấy cụ Nguyễn Huy Tưởng giống chú Công Lý không? 😂']",Justin Nguyễn thế có thấy cụ Nguyễn Huy Tưởng giống chú Công Lý không? 😂,1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share","[""Cụ Nam Cao sao lại thấy giống chú XB thế nhỉ :'("", 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Các bác đừng đọc lái lại 3 từ đầu nhé 😅\nOan uổng cho em lắm 😌\nNhất là các bác tên Nam 🤣', 'Justin Nguyễn ủa ai biểu nhắc chi làm phải đọc theo :v', 'Justin Nguyễn thế có thấy cụ Nguyễn Huy Tưởng giống chú Công Lý không? 😂']",Vũ Phạm Na ná bác nhỉ 🤣 còn cụ Chế Lan Viên thì khá giống với 16 Typhr lúc về già 🤣,1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share",,Toàn các vip pro thế này sao mà bì lại được :)))))),1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share",,Giờ các cụ mà có fb thả thính thì khỏi nói,1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share",,Team Hơi thở cảm xúc 😆,0
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share",,cụ Chế Lan Viên nhìn nét vl,1
"Justin NguyễnJ2TEAM Community
Hôm nay lúc 00:07 ·
Dăm ba câu thả thính trên mạng làm sao bì nổi một hơi thở của các cụ 🤣
P/s: Thứ 2 đầu tuần cực kì sảng khoái và tràn đầy năng lượng làm việc nha các bác ;)
Nguồn: On pic
#j2team_share",,team này nhìn áp lực vl,0
