Poster,Pre-Comment,Comment,Label
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension",,"Cho ai thích nhanh hơn thì dùng extension này nhé :
https://chrome.google.com/webstore/detail/video-downloader-plus/njgehaondchbmjmajphnhlojfnbfokng",1
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension","['Cho ai thích nhanh hơn thì dùng extension này nhé :\nhttps://chrome.google.com/webstore/detail/video-downloader-plus/njgehaondchbmjmajphnhlojfnbfokng', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức có malware á :p']",Đinh Văn Đức cái này có em bé nha cẩn thận nha :D,0
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension","['Cho ai thích nhanh hơn thì dùng extension này nhé :\nhttps://chrome.google.com/webstore/detail/video-downloader-plus/njgehaondchbmjmajphnhlojfnbfokng', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức có malware á :p']",Trịnh Tình k hiểu bác định nói cái gì. :v,0
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension","['Cho ai thích nhanh hơn thì dùng extension này nhé :\nhttps://chrome.google.com/webstore/detail/video-downloader-plus/njgehaondchbmjmajphnhlojfnbfokng', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức có malware á :p']",Đinh Văn Đức có malware á :p,1
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension","['Cho ai thích nhanh hơn thì dùng extension này nhé :\nhttps://chrome.google.com/webstore/detail/video-downloader-plus/njgehaondchbmjmajphnhlojfnbfokng', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức cái này có em bé nha cẩn thận nha :D', 'Trịnh Tình k hiểu bác định nói cái gì. :v', 'Đinh Văn Đức có malware á :p']",Trịnh Tình oke bác. :v,1
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension",,Hôm bữa có ông nào chia sẻ cái tool thả cảm xúc story mà k phải icon mặc định ấy nhỉ🤔,0
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension","['Hôm bữa có ông nào chia sẻ cái tool thả cảm xúc story mà k phải icon mặc định ấy nhỉ🤔', 'Nguyễn Tiến Monokai Toolkit']",Nguyễn Tiến Monokai Toolkit,0
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension","['Hôm bữa có ông nào chia sẻ cái tool thả cảm xúc story mà k phải icon mặc định ấy nhỉ🤔', 'Nguyễn Tiến Monokai Toolkit']",Ngô Hoàng Hải bạn dùng được không sao mình cài tới 3 bước enable lên thì tới bước thứ 2 nó cứ run mà không qua dc nhỉ,0
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension",,Mình dùng Cốc Cốc có sẵn cái Extension dạng như này luôn Cũng ổn lắm,1
"[Easy Download Extension] Tool giúp Download Video trên Facebook một cách dễ dàng
GIỚI THIỆU
Công cụ này được tạo ra là do mình có nhu cầu cần tải một số video chế ở Group cũng như ở Comment trên Facebook một cách đơn giản nhất có thể. Hy vọng là công cụ này sẽ giúp được mọi người có nhu cầu giống mình 😂.
TÍNH NĂNG
Công cụ giúp tải video ở hầu hết các reference trên Facebook như:
Group (Public + Private)
Page
Comment
Watch
User
Story
CÀI ĐẶT
B1: Tải code - các bạn vào github của mình ấn nút Code -> Download ZIP để tải code về: https://github.com/nguy3n47/easy-download-extension
B2: Giải nén.
B3: Mở trang quản lý extension trong trình duyệt. Tích chọn chức năng Developer mode để có thể cài extension từ nguồn ngoài webstore.
B4: Kéo thả folder đã giải nén vào trang quản lý extension hoặc bấm Load unpacked rồi chọn folder đã giải nén là XONG.
SỬ DỤNG
Khi cài đặt xong, điều bạn cần làm là tìm video muốn tải xuống và bấm vào icon của tiện ích, link của video sẽ hiện ra một tab mới và bạn có thể download một cách dễ dàng (video hướng dẫn ở cuối bài viết).
---
#j2team_share #j2team_tool #j2team_extension",,khác gì so với tải bằng IDM không bro,1
