Poster,Pre-Comment,Comment,Label
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts",,Chắc vậy nên mấy siêu anh hùng giải cứu thế giới toàn thấy hành động ở Mỹ và ai cũng biết nói tiếng Anh 😌,1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts","['Chắc vậy nên mấy siêu anh hùng giải cứu thế giới toàn thấy hành động ở Mỹ và ai cũng biết nói tiếng Anh 😌', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Có thể nói tiếng Anh là vua của ngôn ngữ. Đúng vậy k có thằng e sinh năm Bính Tý nào, chỉ năm vài năm nữa tiếng Anh sẽ là bắt buộc, biết tiếng Anh sẽ k còn là 1 lợi thế nữa, mọi người mau học tiếng Anh nào...']","Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về",1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts","['Chắc vậy nên mấy siêu anh hùng giải cứu thế giới toàn thấy hành động ở Mỹ và ai cũng biết nói tiếng Anh 😌', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Có thể nói tiếng Anh là vua của ngôn ngữ. Đúng vậy k có thằng e sinh năm Bính Tý nào, chỉ năm vài năm nữa tiếng Anh sẽ là bắt buộc, biết tiếng Anh sẽ k còn là 1 lợi thế nữa, mọi người mau học tiếng Anh nào...']",Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà,1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts","['Chắc vậy nên mấy siêu anh hùng giải cứu thế giới toàn thấy hành động ở Mỹ và ai cũng biết nói tiếng Anh 😌', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Có thể nói tiếng Anh là vua của ngôn ngữ. Đúng vậy k có thằng e sinh năm Bính Tý nào, chỉ năm vài năm nữa tiếng Anh sẽ là bắt buộc, biết tiếng Anh sẽ k còn là 1 lợi thế nữa, mọi người mau học tiếng Anh nào...']","Có thể nói tiếng Anh là vua của ngôn ngữ. Đúng vậy k có thằng e sinh năm Bính Tý nào, chỉ năm vài năm nữa tiếng Anh sẽ là bắt buộc, biết tiếng Anh sẽ k còn là 1 lợi thế nữa, mọi người mau học tiếng Anh nào...",1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts","['Chắc vậy nên mấy siêu anh hùng giải cứu thế giới toàn thấy hành động ở Mỹ và ai cũng biết nói tiếng Anh 😌', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Mạnh Tuấn ở VN mình thì siêu anh hùng Thánh Gióng bay lên trời luôn, chả thấy về', 'Nguyễn Thăng nhân tài việt nam toàn bay sang mỹ hết mà', 'Có thể nói tiếng Anh là vua của ngôn ngữ. Đúng vậy k có thằng e sinh năm Bính Tý nào, chỉ năm vài năm nữa tiếng Anh sẽ là bắt buộc, biết tiếng Anh sẽ k còn là 1 lợi thế nữa, mọi người mau học tiếng Anh nào...']","Nguyễn Thăng Bay qua Mỹ rồi bác ạ.
Marvel tuyển rồi nhưng chưa lên phim thôi.",1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts",,Người ngoài hành tinh ko đến miền bắc nhỉ,1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts","['Người ngoài hành tinh ko đến miền bắc nhỉ', 'Nguyễn Tuấn tại hay bị lộn L-N nên ngại đến']",Nguyễn Tuấn tại hay bị lộn L-N nên ngại đến,1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts","['Người ngoài hành tinh ko đến miền bắc nhỉ', 'Nguyễn Tuấn tại hay bị lộn L-N nên ngại đến']",Nguyễn Tuấn chắc sợ bị bắn vỡ đầu🐧,1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts",,Ở VN vật thể vay có xác định từ trời rơi xuống thì tôi chỉ thấy ứt chim,1
"Lê Quang VinhJ2TEAM Community
17 giờ ·
#J2TEAM_discussion
Bản đồ báo cáo về sự việc nhìn thấy UFO xuất hiện trên Trái Đất từ năm 1906-2014. Và đa số đều đến từ Mỹ
Có vẻ từ ngoài hành tinh nhìn xuống Trái Đất chỉ thấy Mỹ th anh em ạ =))))
Cre: WTF Facts","['Ở VN vật thể vay có xác định từ trời rơi xuống thì tôi chỉ thấy ứt chim', 'Cx có thể là cức người nếu ô đi dưới gầm cầu Long Biên', 'Cx có thể là cức người nếu ô đi dưới gầm cầu Long Biên', 'Nam Pham thế thì nguy hiểm quá']",Cx có thể là cức người nếu ô đi dưới gầm cầu Long Biên,1
