Poster,Pre-Comment,Comment,Label
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,Hóng ké :d,1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.","['Hóng ké :d', 'Bui Phuc Có gửi t🙄']",Bui Phuc Có gửi t🙄,1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.","['Hóng ké :d', 'Bui Phuc Có gửi t🙄']",Anh Nguyen Viet tự hóng,1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,Học giải thuật như mầm móng vậy.,1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,"Giáo trình thì mình không biết. Nhưng nếu bạn học code trên youtube thì nhớ thêm key ""by Indian"", "" Indian"",...vào mục tìm kiếm nha <("")",1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,Trên leetcode có hướng dẫn đấy b,1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,Tùy mảng nào mới cần đến giải thuật nhiều hay ít thôi,1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,Vote hackerrank bác v:,1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,"Tùy vào công việc nữa, có những việc yêu cầu thuật toán cao như nghiên cứu, giải pháp công cụ tìm kiếm, ây ai, máy học, học sâu... Chứ nhiều thứ chỉ cần biết vài thuật toán vớ vẩn cũng làm được sản phẩm, khó quá thì tìm thuật toán trên google thôi :v",1
"Acker ManJ2TEAM Community
12 tháng 3 lúc 12:31 ·
#j2team_discussion:
Xin chào các bác, e tay ngang sang code, đang học C++, các bác nào trong ngành cho e hỏi có tài liệu về cơ sở dữ liệu và giải thuật nào ổn áp để cho người mới dễ làm quen ko ạ. Và các bác đi làm có thường xuyên phải dùng đến thuật toán ko, các bác đánh giá mức độ quan trọng của giải thuật khi mà mình đi làm như thế nào ạ.
À còn 1 điều nữa là các bác phỏng vấn thì thuật toán chiếm bao nhiêu % để đánh giá 1 ứng viên ạ.",,"Sách thì có Algorithm Illuminated của Tim Roughgarden. Khoá học thì tên Algorithms Specialization trên Coursera của tác giả cùng tên. Tuỳ ứng dụng mà có thể dùng đến những kĩ năng thuật toán nhiều hay ít, nhưng cơ bản học thuật toán xong thì não bạn lên kha khá nếp nhăn và sẽ tự tin hơn khi tiếp cận các vấn đề mới. Với fresher thì thuật toán là cứu cánh cho phỏng vấn.",1
