Poster,Pre-Comment,Comment,Label
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,"bây giờ tạo acc gmail khó chịu quá các bác,",0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,pass 1234566 có yếu ko mọi ng :)),0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,Ghét cực kì luôn,1
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,"I mean your PASSWORD, not you!",0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,Your wallet,0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,Viettel hân hạnh tài trợ bức ảnh này 😅,0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,Bác ơi chỉ em làm cái này với,0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft","['Bác ơi chỉ em làm cái này với', 'Trần Nguyên xịn']",Trần Nguyên xịn,0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft","['Bác ơi chỉ em làm cái này với', 'Trần Nguyên xịn']",VĂN ĐỨC ĐIỀN bác biêt k chỉ e vs 🥲,0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,Thôi thì giờ cứ đặt mật khẩu ngẫu nhiên đi có gì forgot password là được 😂😂,0
"""Mài bảo ai yếu cơ?""

#j2team_relax // ảnh: nixCraft",,"Thực sự thì quan niệm pass mạnh hiện giờ lỗi thời cmnr. Việc đặt pass quá phức tạp khi yêu cầu nhiều ký tự đặc biệt, chữ hoa, thường, số khiến người dùng khó nhớ pass dẫn đến phải note ra ngoài ở 1 kênh nào đó (vd note, giấy hay chức năng tự nhớ pass của trình duyệt). Việc này dễ dẫn đến lộ pass hơn khi có thể có thêm 1 kênh tiếp cận pass ngoài dò từ điển.
Hiện nay cá nhân đánh giá với OTP thì gần như xác suất bị lộ tk đã giảm đi rất nhiều rồi, nhất là 1 số tk còn có usb token nữa. Thế nên không nhất thiết phải ép người dùng đặt pass theo 1 số chuẩn quá phức tạp hay ép người dùng đổi pass thường xuyên o.O",0
