Poster,Pre-Comment,Comment,Label
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,này là f1 giữa 1 rừng f0 á anh =))),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Ngày xưa đã từng, chỉ vì cái code củ nồi có 1 bug bé xíu mà tìm mãi ko ra mà cả ngày bần thần. Ng yêu còn tưởng ""anh hết thương em rồi"". Biết đâu não đang ngồi dò code 😂",1
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Ơ thầy có ny mà bảo nghĩ code sao không chạy là dở rồi. Tay người ta có cái buộc tóc đánh dấu quanh toàn con gái nhảy nhảy cười cười về ngủ sô pha chứ đùa :)),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"tôi ko nhìn chàng trai, tôi nhìn cô ấy",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Klq có bác nào còn mã fshare cho em xin với ạ,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"trong 1 list có 1 dấu chấm thay vì dấu phẩy
và
mù mắt

search gúc gồ éo ra lỗi
nổi điên
và.. khi nhìn ra thì ...",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Có một hôm tôi ngồi mặt đần thối , mấy đứa bạn tôi bảo tôi thất tình , nhớ nyc các thứ nhưng mà sự thật là tôi đang nghĩ cách fix bug thôi mà",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"bug tâm linh, ngồi khấn 7749 lần",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,tôi thì đang cố nhớ lại kiến thức thì nhạc lên như này thì kiến thức load vài giây mới thành 1 chữ...,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,T làm arduino đánh sai cái địa chỉ của I2C thành ra làm lcd không hiển thị. Thế là cả tuần ngồi từ sáng đến tối ngủ cũng mơ thấy mình fix được lỗi :)))),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Bug ở đâu ,tại sao lại có bug , à nhầm tại sao code lại chạy ,sao không có bug",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Đến ngủ còn mơ fix code,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"code debug cả ngày ko chạy, ngủ 1 đêm tự nhiên nó chạy 🙂 thế mới cần suy nghĩ",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Tui đang nghĩ. Tạo sao lại có bug. Tại sao nó lại như thế. Tại sao, tại sao...🙄🙄🙄. Tạo sao testter test ra bug 😑😑😑",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Code đang bùn ị thôi,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,ae cho mình xin tên bài hát :3,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"nghĩ mãi đ ra, khóc :v",1
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Gồng tay như thế chỉ có thể là đang nín ...,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,tôi lại tưởng đây là đang suy nghĩ xem sao code có 1 lần là chạy luôn được,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,khi bạn đi chơi nhưng code của bạn vẫn chưa chạy được,1
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Commit xong chưa push 😞,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Tưởng phải là tại sao code chạy ngay lần đầu chứ? Sai kịch bản r,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Bê quá đóng băng cmnr :))),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Rõ ràng bê từ thằng bạn qua mà nó chạy mình lại không chạy. Code nhái LQ :(((,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,ét ô ét,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Thật ra lúc này trong đầu đang nhảy múa hò hét trong tưởng tượng, chẳng qua thân xác phàm tục nó k nghe theo thôi :v",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Tôi thì đang hiểu ông này đang tập trung debug :))),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Tuyền Công ơ nhìn xa giống bạn vch,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Xung quanh đông zui nhưng anh bỗng thấy sao lòng thật cô đơn 😹,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Đang party nhưng vẫn phải nghĩ xem code có dư dấu phẩy nào khum 🥲,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,:v debug trong trí tưởng tượng,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Ăn cơm bố mẹ hỏi không trả lời vì ngồi nghĩ code cái bị la :VChán =)),1
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"cái này phải là ""nhớ ra cắm cơm ở à nhưng quên bật nút"" <("")",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Pham Nguyet ôi hình ảnh quen thuộc năm ấy =))),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Với kinh nghiệm hơn 10năm luyện nín ia?.
Mình thấy bạn ấy đang cố ""kìm"", một tay cầm tay kia vì đang nổi da gà.
Xung quanh còn nhảy nhảy.",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"tôi: đang nằm nghĩ xem checkbox rule tại sao hoạt động không đúng
ny: anh đang nghĩ đến con nào ???",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,đang giẩy đầm thì sếp nhắn API response 500 rồi em ơi :)),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Ctr+Z ngay thôi,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Đang đau ỉa thì đúng hơn,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Ủa sao code phát nó chạy luôn đc nhỉ: thanh niên đang suy nghĩ,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Quyên code chạy rồiii,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,vừa đá banh vừa nghĩ :)),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Làm ngao hơi sâu 😞,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Thực ra là đang đau bụng,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Tưng tưng,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Đình Bảo đang nghĩ code rep :V,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Code mãi không chạy được thì rơi vào trầm tư, code một lần chạy được luôn cũng thế 😊",0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Thanh Ngân má nó cái daily sao khum được cay quák,0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Có ai giống em không hết giờ làm rồi mà đang code dở vẫn nán lại lúc nữa =)),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,Code cái nó k có lỗi cũng trầm tư =))),0
"Tôi đang nghĩ xem tại sao code không chạy...

#j2team_relax",,"Khi chơi đá hay bị ảo giác, ông này bị ảo giác phụ huynh đang mắng 🤣",0
