Poster,Pre-Comment,Comment,Label
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.",,Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!,1
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!', 'Mạnh Tuấn Vote Hồng cánh sen 😄', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Nguyễn Việt Quang ewww :( thằng gey']",Mạnh Tuấn Vote Hồng cánh sen 😄,0
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!', 'Mạnh Tuấn Vote Hồng cánh sen 😄', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Nguyễn Việt Quang ewww :( thằng gey']","Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')",0
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!', 'Mạnh Tuấn Vote Hồng cánh sen 😄', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Nguyễn Việt Quang ewww :( thằng gey']",Hiểu Siege m đang nhắc đến t ?,0
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!', 'Mạnh Tuấn Vote Hồng cánh sen 😄', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Nguyễn Việt Quang ewww :( thằng gey']","red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử",0
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!', 'Mạnh Tuấn Vote Hồng cánh sen 😄', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Nguyễn Việt Quang ewww :( thằng gey']",Mạnh Tuấn time mất khoảng bao lâu ad,0
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!', 'Mạnh Tuấn Vote Hồng cánh sen 😄', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Nguyễn Việt Quang ewww :( thằng gey']",Nguyễn Việt Quang ewww :( thằng gey,0
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Sản phẩm trên hình màu nào cũng ổn nên lượng mua hơi đều. Còn ảnh này là mình chạy thử trên một sản phẩm khác để các bạn thấy rõ tác dụng của đoạn code này hơn!', 'Mạnh Tuấn Vote Hồng cánh sen 😄', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Mạnh Tuấn Vote Hồng cánh sen 😄', ""Mạnh Tuấn đỉnh quá sếp ơi, chắc sẽ hữu dụng với bạn gái tương lai của em lắm :')"", 'Hiểu Siege m đang nhắc đến t ?', 'red tea là chuẩn nhé anh, màu choco do màu lạ với có chị beauty blogger yêu thích nên khuyến khích mua thử', 'Mạnh Tuấn time mất khoảng bao lâu ad', 'Nguyễn Việt Quang ewww :( thằng gey']",Nguyễn Việt Quang gay detected 🤣,0
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.",,Cách tạo bookmarklet.,1
"Mạnh TuấnJ2TEAM Community
17 tháng 12, 2021 lúc 12:17 · Hà Nội ·
Mình muốn đặt mua một thỏi son nhưng không biết màu nào ổn. Mình quyết định code một đoạn nhỏ cào dữ liệu từ Shopee API để thống kê ra màu nào được mua nhiều nhất 🌟
Đoạn code này được viết để hoạt động với mọi trang sản phẩm của Shopee mà có các tùy chọn khác nhau nên mình nghĩ sẽ có ích với cả các bạn.

Lấy code ở đây: https://j2c.cc/shopee-bookmarklet

Cách dùng: Tạo một bookmark mới trên trình duyệt và dán đoạn code đó vào. Vào trang sản phẩm Shopee mà bạn cần phân tích. Nhấn nút Bookmark và xem kết quả bằng cách nhấn F12 > chọn tab Console!

Chia sẻ thoải mái, nhớ ghi nguồn J2TEAM nhé.

#j2team_share
 — tại J2TEAM.","['Cách tạo bookmarklet.', 'Mạnh Tuấn em bị như này bác ơi :/', 'Mạnh Tuấn em bị như này bác ơi :/', 'Vi Khánh', 'Mạnh Tuấn em bị như này bác ơi :/', 'Vi Khánh', 'Mạnh Tuấn dùng tampermonkey được khum ta?', 'Mạnh Tuấn em bị như này bác ơi :/', 'Vi Khánh', 'Mạnh Tuấn dùng tampermonkey được khum ta?', 'Bạn đang chạy trên trang shop, chạy code trên trang sản phẩm cơ.']",Mạnh Tuấn em bị như này bác ơi :/,1
