Poster,Pre-Comment,Comment,Label
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask",,"Sim vina e cx vậy, mỗi ngày trừ 150 đ -225 đ, trong khi chả xài cái gì, mỗi ngày thì ít, nhưng cả tháng thì lại nhiều, ức chế quá,,",1
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask","['Sim vina e cx vậy, mỗi ngày trừ 150 đ -225 đ, trong khi chả xài cái gì, mỗi ngày thì ít, nhưng cả tháng thì lại nhiều, ức chế quá,,', 'Nguyễn Bạc mình nạo 200k, nghe gọi mà vài hôm đã thấy hết, gọi tổng đài họ báo có 6 dv đang hoạt động :((']","Nguyễn Bạc mình nạo 200k, nghe gọi mà vài hôm đã thấy hết, gọi tổng đài họ báo có 6 dv đang hoạt động :((",1
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask","['Sim vina e cx vậy, mỗi ngày trừ 150 đ -225 đ, trong khi chả xài cái gì, mỗi ngày thì ít, nhưng cả tháng thì lại nhiều, ức chế quá,,', 'Nguyễn Bạc mình nạo 200k, nghe gọi mà vài hôm đã thấy hết, gọi tổng đài họ báo có 6 dv đang hoạt động :((']","WangYan Sakura bị trừ suốt nên 1 tháng ko nộp đồng nào r,,,",1
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask",,"Này là nó tự đăng kí trừ tiền. Đã có 1 thời bị phản ánh. Nếu sim 3g nạp vừa đủ gói. Còn ko ra hẳn nơi yêu cầu rà soát ko tự đăng kí.
Nếu bị trừ nhiều yêu cầu đối soát xem đăng kí lúc nào. Nếu tự đăng kí yêu cầu hoàn tiền vào tài khoản. Làm căng lên. Nhưng phải là số tiền lớn. Trước đọc comment dạo họ nói vậy chứ mình xài Viettel ko dám làm trò này",1
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask",,Gọi lên nhà mạng yêu cầu kiểm tra đăng ký khi nào. Yêu cầu đưa ra bằng chứng do mình tự đăng ký.,1
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask",,nạp ít tiền lại thôi.,1
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask",,Không liên quan nhưng con BB này mà là xanh cobalt thì đúng tuyệt phẩm 😁,0
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask",,con này vẫn dùng được à bác? sao đợt trước thấy bb kêu là drop rồi ạ?,0
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask","['con này vẫn dùng được à bác? sao đợt trước thấy bb kêu là drop rồi ạ?', 'Trần Tuấn Duy vẫn dùng nhé, mình mua bên nhật khoảng gần 2 tr vnđ thôi, như mới vì họ k bán nữa họ xả đồ cũ']","Trần Tuấn Duy vẫn dùng nhé, mình mua bên nhật khoảng gần 2 tr vnđ thôi, như mới vì họ k bán nữa họ xả đồ cũ",0
"Các basccho em hỏi số vinaphone của em nó cứ tự đăng ký các dịch vụ giá trị gia tăng rồi tự trừtieenf, mà em có dùng internet trên cái cục ghạch này bao giờ đâu, tin nhắn còn k thèm đọc. Gọi tổng đài nó bảo huỷ cho mình nhưng vài tháng sau lại có. Hỏi nó mình đăng ký khi nào thì nó bảo không rõ. Có cách nào dứt điểm mấy cái này không nhỉ. Hay nhà mạng cứ tự đăng ký để ăn cắp tiền người dùng
#j2team_ask","['con này vẫn dùng được à bác? sao đợt trước thấy bb kêu là drop rồi ạ?', 'Trần Tuấn Duy vẫn dùng nhé, mình mua bên nhật khoảng gần 2 tr vnđ thôi, như mới vì họ k bán nữa họ xả đồ cũ']",Có cách nào để mua không ạ?,0
