Poster,Pre-Comment,Comment,Label
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share",,"Đang dùng AdBlocker Ultimate thấy quá ngon, mới dùng thử uBlock Origin thấy fb còn dính chút quảng cáo 😆",1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share","['Đang dùng AdBlocker Ultimate thấy quá ngon, mới dùng thử uBlock Origin thấy fb còn dính chút quảng cáo 😆']",Nghiệp Bật lên là hết,1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share",,"Cứ phần mềm mã nguồn mở thì sài, ít ra họ cũng sẽ không dám thu thập thông tin cá nhân rồi gửi đi đâu đó...😎🤨🌿",1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share",,"Lúc trước có extension của anh Mạnh Tuấn về blockads 🤣 sau bị gì gỡ khỏi extension của chrome, về sau thì mới thấy giống cái unlock Origin 😍",1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share",,Tuyệt. Gỡ luôn adblock thôi,1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share",,Thằng adblock plus ăn ram thấy mẹ luôn =)),1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share",,Món này sài trên chrom dc ko các bác,1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share","['Món này sài trên chrom dc ko các bác', 'Phong Tran có cả 2 mà', 'Phong Tran có cả 2 mà', 'Phong Tran trên chrome mà']",Phong Tran có cả 2 mà,1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share","['Món này sài trên chrom dc ko các bác', 'Phong Tran có cả 2 mà', 'Phong Tran có cả 2 mà', 'Phong Tran trên chrome mà']",Phong Tran trên chrome mà,1
"Lê ThịnhJ2TEAM Community
11 tháng 3 lúc 16:21 ·
𝘂𝗕𝗹𝗼𝗰𝗸 𝗢𝗿𝗶𝗴𝗶𝗻 trở thành addon nhiều người dùng nhất trên Firefox, đánh bại Adblock Plus
ㅤ ㅤ
Chắc khỏi cần giới thiệu nhiều về tiện ích mở rộng này rồi, độ uy tín của uBlock Origin khỏi bàn cãi. Đây là tiện ích chặn quảng cáo miễn phí mã nguồn mở mà theo mình là tốt nhất thời điểm hiện tại. uBlock Origin ăn rất ít tài nguyên hệ thống so với các tiện ích khác nhưng vẫn chặn đầy đủ quảng cáo từ web thường cho tới quảng cáo youtube, bộ lọc Adguard để chặn quảng cáo FB, chặn site malware,... và đây cũng chính là 1 trong những tiện ích mà mình không bao giờ quên cài trên bất cứ trình duyệt nào :D
▫Link tải theo trình duyệt:
- Chrome: https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm
- Firefox: https://addons.mozilla.org/vi/firefox/addon/ublock-origin/
- Edge: https://microsoftedge.microsoft.com/addons/detail/ublock-origin/odfafepnkmbhccpbejgmiehpchacaeak
- Opera: https://addons.opera.com/en/extensions/details/ublock/
- Yandex browser Android: https://chrome.google.com/webstore/detail/ublock-origin-development/cgbcahbpdhpcegmbfconppldiemgcoii
Bạn nào muốn chặn đề xuất video mỗi khi xem gần hết video youtube thì thêm dòng này vào tab ""Bộ lọc của tôi"":
youtube.com##.ytp-ce-element
Cre: nixCraft
https://addons.mozilla.org/en-US/firefox/search/?sort=users
https://twitter.com/nixcraft/status/1502307739736809478
#j2team_share","['Món này sài trên chrom dc ko các bác', 'Phong Tran có cả 2 mà', 'Phong Tran có cả 2 mà', 'Phong Tran trên chrome mà']",Phong Tran Đã update link,1
