Poster,Pre-Comment,Comment,Label
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Hay lắm các ông -_-,1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Lâu lắm rồi mới thấy mục confessions :)),1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Ơ kìa :(((,1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,"Ai đó còn bình luận tuyển được người yêu cơ mà
Kiếm chạn thôi",0
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Có anh nào tuyển em không 😂😂😂,1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Trần Quang Minh Khang,0
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Các anh dev luôn cần người đồng hành OT cùng nhé 🤧,1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Accept bài em đi,1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Có còn ai tuyển ko 😂,1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,:v,0
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,nghe chữ winner cứ tưởng đang ở voz,1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Zô chém zó liền cho t 🤣,0
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Hot quá nó z..khổ thân =))),1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,"Tiếc ghê, mình cũng thiếu năng lực mà thừa nhu cầu 🤪🤪",1
"J2TEAMJ2TEAM Community
Hôm qua lúc 10:25 ·
✍️ #j2team_confession

Khoảnh khắc phát hiện trong nhóm J2TEAM toàn winner. Bình luận hai lần chỉ đùa thôi mà cả hai lần có người inbox hỏi em có làm việc cho bên anh không. Tiếc là mình không có năng lực. Không thì... Các bạn cứ thử vận may đi. Biết đâu...

// Chia sẻ câu chuyện của bạn: https://j2team.dev/confessions/create",,Winner là trộm chó hả 🐧🐧,1
