Poster,Pre-Comment,Comment,Label
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,biết là reup thôi nhưng mà lần nào xem lại cũng cười muốn lòi trỹ :))))),1
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,Cười vl 🤣,1
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,"kinh nghiệm sinh tồn 5-6 năm trong group mà tôi đúc kết được, là cứ ngoan như cún, lâu lâu vô cmt hay quá giỏi quá, là chả sợ bị bay màu, muốn chửi lộn thì qua nick clone thôi",0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,Phim này phim gì ạ,0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",['Phim này phim gì ạ'],Nguyen Kim Thuan Phim Downfall ra mắt năm 2004,0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,cười vl 😂,1
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,"tầm 1 2 năm trước thấy ""trấm"" cái là bay màu ngay, nhưng giờ thấy report mãi mới thấy xoá cmt.",0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax","['tầm 1 2 năm trước thấy ""trấm"" cái là bay màu ngay, nhưng giờ thấy report mãi mới thấy xoá cmt.']","=)) thì deathclick gọt xoài cũng chuẩn hơn r, chứ lỡ vô tình trong cmt có cái này thì pay mou",1
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,"Chúng tôi không phải là group về công nghệ, ông sai rồi :v",0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,:>>>>,0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,Duong Hai Anh,0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,Nghe mà cười đau ruột,1
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,Ơ vốt ban,0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,ồ chấm điểm danh nè,0
"Death Click Sếp ơi, lâu rồi sếp chưa nhuộm màu thì phải 🤣
#j2team_relax",,Mới đây mà bay tiêu 4 năm :v nhanh như chó chạy,0
